workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,time_value
31,Condition 1,0.0-19.0,,100,0,0,0,3095,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,198844,19,html-multi-slider-response,,5
31,Condition 1,0.0-20.0,,100,0,0,0,2645,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,201752,20,html-multi-slider-response,,20
31,Condition 1,0.0-21.0,,0,100,0,0,4058,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,206072,21,html-multi-slider-response,,90
31,Condition 1,0.0-22.0,,100,0,0,0,3237,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,209564,22,html-multi-slider-response,,20
46,Condition 1,0.0-5.0,,15,25,50,10,77185,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,143036,5,html-multi-slider-response,,5
46,Condition 1,0.0-6.0,,10,60,25,5,36496,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,179797,6,html-multi-slider-response,,45
46,Condition 1,0.0-7.0,,15,25,50,10,24537,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,204599,7,html-multi-slider-response,,30
46,Condition 1,0.0-8.0,,40,5,35,20,31902,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,236757,8,html-multi-slider-response,,10
46,Condition 1,0.0-9.0,,35,25,35,5,25148,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,262165,9,html-multi-slider-response,,20
46,Condition 1,0.0-10.0,,25,15,35,25,53562,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,315985,10,html-multi-slider-response,,30
46,Condition 1,0.0-11.0,,5,30,15,50,22580,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,338825,11,html-multi-slider-response,,120
46,Condition 1,0.0-12.0,,10,30,40,20,162686,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,501765,12,html-multi-slider-response,,45
46,Condition 1,0.0-13.0,,5,45,20,30,17142,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,519171,13,html-multi-slider-response,,60
46,Condition 1,0.0-14.0,,5,25,35,35,32696,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,552125,14,html-multi-slider-response,,120
46,Condition 1,0.0-15.0,,5,5,10,80,27518,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,579899,15,html-multi-slider-response,,5
46,Condition 1,0.0-16.0,,10,5,10,75,18460,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,598621,16,html-multi-slider-response,,15
46,Condition 1,0.0-17.0,,5,40,25,30,22510,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,621391,17,html-multi-slider-response,,90
46,Condition 1,0.0-18.0,,10,35,15,40,31526,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,653174,18,html-multi-slider-response,,60
46,Condition 1,0.0-19.0,,5,25,15,55,22521,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,675956,19,html-multi-slider-response,,90
46,Condition 1,0.0-20.0,,25,25,15,35,26891,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,703109,20,html-multi-slider-response,,15
46,Condition 1,0.0-21.0,,20,5,5,70,25881,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,729248,21,html-multi-slider-response,,10
46,Condition 1,0.0-22.0,,15,15,30,40,26561,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,756066,22,html-multi-slider-response,,20
40,Condition 1,0.0-5.0,,10,23,35,32,35474,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,70757,5,html-multi-slider-response,,60
40,Condition 1,0.0-6.0,,1,4,18,77,19434,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,90445,6,html-multi-slider-response,,120
40,Condition 1,0.0-7.0,,89,2,2,7,22846,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,113545,7,html-multi-slider-response,,5
40,Condition 1,0.0-8.0,,51,4,3,42,26382,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,140181,8,html-multi-slider-response,,10
40,Condition 1,0.0-9.0,,4,15,32,49,112610,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,253045,9,html-multi-slider-response,,120
40,Condition 1,0.0-10.0,,10,42,29,19,15246,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,268544,10,html-multi-slider-response,,45
40,Condition 1,0.0-11.0,,4,17,53,26,16377,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,285175,11,html-multi-slider-response,,90
40,Condition 1,0.0-12.0,,81,7,7,5,14751,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,300179,12,html-multi-slider-response,,10
40,Condition 1,0.0-13.0,,38,44,6,11,79638,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,380073,13,html-multi-slider-response,,20
40,Condition 1,0.0-14.0,,100,0,0,0,27278,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,407605,14,html-multi-slider-response,,5
40,Condition 1,0.0-15.0,,90,7,2,1,14307,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,422167,15,html-multi-slider-response,,15
40,Condition 1,0.0-16.0,,29,58,11,2,18730,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,441151,16,html-multi-slider-response,,30
40,Condition 1,0.0-17.0,,100,0,0,0,49538,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,490943,17,html-multi-slider-response,,15
40,Condition 1,0.0-18.0,,15,52,26,7,18742,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,509940,18,html-multi-slider-response,,90
40,Condition 1,0.0-19.0,,7,55,37,1,47274,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,557467,19,html-multi-slider-response,,60
40,Condition 1,0.0-20.0,,5,76,14,5,11803,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,569524,20,html-multi-slider-response,,45
40,Condition 1,0.0-21.0,,76,21,3,0,46805,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,616583,21,html-multi-slider-response,,30
40,Condition 1,0.0-22.0,,79,19,0,2,55500,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,672338,22,html-multi-slider-response,,20
34,Condition 1,0.0-5.0,,0,0,0,100,22075,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,54356,5,html-multi-slider-response,,5
34,Condition 1,0.0-6.0,,30,30,30,10,24535,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,79153,6,html-multi-slider-response,,20
34,Condition 1,0.0-7.0,,0,0,100,0,6496,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,85912,7,html-multi-slider-response,,60
34,Condition 1,0.0-8.0,,11,0,0,89,13018,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,99191,8,html-multi-slider-response,,10
34,Condition 1,0.0-9.0,,0,0,100,0,6535,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,105982,9,html-multi-slider-response,,60
34,Condition 1,0.0-10.0,,0,42,58,0,14500,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,120744,10,html-multi-slider-response,,30
34,Condition 1,0.0-11.0,,0,0,100,0,4407,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,125411,11,html-multi-slider-response,,120
34,Condition 1,0.0-12.0,,100,0,0,0,6195,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,131869,12,html-multi-slider-response,,30
34,Condition 1,0.0-13.0,,0,0,0,100,5110,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,137234,13,html-multi-slider-response,,10
34,Condition 1,0.0-14.0,,0,100,0,0,4992,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,142482,14,html-multi-slider-response,,120
34,Condition 1,0.0-15.0,,0,80,20,0,8115,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,150863,15,html-multi-slider-response,,45
34,Condition 1,0.0-16.0,,0,100,0,0,4755,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,155877,16,html-multi-slider-response,,90
34,Condition 1,0.0-17.0,,100,0,0,0,4940,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,161082,17,html-multi-slider-response,,15
34,Condition 1,0.0-18.0,,70,0,0,30,10914,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,172259,18,html-multi-slider-response,,20
34,Condition 1,0.0-19.0,,77,0,0,23,10041,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,182558,19,html-multi-slider-response,,15
34,Condition 1,0.0-20.0,,0,0,100,0,5721,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,188541,20,html-multi-slider-response,,90
34,Condition 1,0.0-21.0,,0,0,100,0,4630,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,193433,21,html-multi-slider-response,,45
34,Condition 1,0.0-22.0,,0,0,0,100,4298,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,197987,22,html-multi-slider-response,,5
23,Condition 1,0.0-5.0,,10,20,60,10,16058,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,31183,5,html-multi-slider-response,,5
23,Condition 1,0.0-6.0,,10,20,60,10,10394,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,41832,6,html-multi-slider-response,,10
23,Condition 1,0.0-7.0,,10,20,60,10,13230,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,55315,7,html-multi-slider-response,,45
23,Condition 1,0.0-8.0,,10,20,60,10,6782,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,62350,8,html-multi-slider-response,,45
23,Condition 1,0.0-9.0,,10,20,60,10,8296,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,70899,9,html-multi-slider-response,,90
23,Condition 1,0.0-10.0,,10,20,60,10,7580,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,78733,10,html-multi-slider-response,,20
23,Condition 1,0.0-11.0,,10,20,60,10,7829,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,86815,11,html-multi-slider-response,,60
23,Condition 1,0.0-12.0,,10,20,60,10,8850,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,95917,12,html-multi-slider-response,,90
23,Condition 1,0.0-13.0,,11,23,62,4,7164,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,103333,13,html-multi-slider-response,,5
23,Condition 1,0.0-14.0,,6,21,60,13,10879,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,114466,14,html-multi-slider-response,,15
23,Condition 1,0.0-15.0,,6,21,63,10,4695,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,119415,15,html-multi-slider-response,,30
23,Condition 1,0.0-16.0,,9,21,59,11,4763,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,124433,16,html-multi-slider-response,,20
23,Condition 1,0.0-17.0,,7,24,67,2,4846,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,129532,17,html-multi-slider-response,,60
23,Condition 1,0.0-18.0,,6,17,60,17,10151,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,139935,18,html-multi-slider-response,,120
23,Condition 1,0.0-19.0,,7,21,70,2,5010,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,145199,19,html-multi-slider-response,,120
23,Condition 1,0.0-20.0,,10,19,64,7,3863,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,149316,20,html-multi-slider-response,,10
23,Condition 1,0.0-21.0,,8,23,67,2,3780,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,153349,21,html-multi-slider-response,,15
23,Condition 1,0.0-22.0,,7,16,63,14,5030,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,158631,22,html-multi-slider-response,,30
14,Condition 1,0.0-5.0,,20,6,35,39,50712,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,100095,5,html-multi-slider-response,,45
14,Condition 1,0.0-6.0,,20,10,30,40,38902,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,139262,6,html-multi-slider-response,,30
14,Condition 1,0.0-7.0,,20,10,30,40,32634,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,172158,7,html-multi-slider-response,,60
14,Condition 1,0.0-8.0,,15,20,30,35,38216,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,210630,8,html-multi-slider-response,,120
14,Condition 1,0.0-9.0,,30,5,20,45,21274,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,232166,9,html-multi-slider-response,,20
14,Condition 1,0.0-10.0,,20,10,30,40,19837,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,252254,10,html-multi-slider-response,,30
14,Condition 1,0.0-11.0,,20,5,10,65,31922,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,284438,11,html-multi-slider-response,,15
